AGS,mun_name,municipality_area_m2,rp,thesis_group,total_area_m2,flooded_area_m2,flooded_landcover_total_area_m2,original_flood_area_m2,flood_share_of_group,share_of_lc_flooded_area,share_of_original_flood_area
01051051,Hochdonn,5466085.790561039,rp100,artificial,603979.8642686001,1707.0988956632946,697359.4696932551,697359.4798113126,0.002826416900057646,0.0024479468191837845,0.0024479467836662824
01051051,Hochdonn,5466085.790561039,rp100,open_or_seasonal,1206881.3101156258,127853.71719603422,697359.4696932551,697359.4798113126,0.10593727496184785,0.18333975912347295,0.18333975646337827
01051051,Hochdonn,5466085.790561039,rp100,perennial_vegetation,3272472.2465069345,457358.6216252748,697359.4696932551,697359.4798113126,0.13975935842189752,0.655843422942907,0.65584341342721
01051051,Hochdonn,5466085.790561039,rp100,water,382751.8798995024,110440.03197628286,697359.4696932551,697359.4798113126,0.28854210201470637,0.15836887111443643,0.15836886881664686
01051057,Kaiser-Wilhelm-Koog,13229187.700911168,rp100,artificial,333076.30730019807,330716.7717137081,13132891.072324278,13132890.910302984,0.9929159308699693,0.025182328086969914,0.025182328397645868
01051057,Kaiser-Wilhelm-Koog,13229187.700911168,rp100,open_or_seasonal,9494266.865976036,9466943.177267034,13132891.072324278,13132890.910302984,0.9971220854548632,0.7208575115053901,0.7208575203986543
01051057,Kaiser-Wilhelm-Koog,13229187.700911168,rp100,perennial_vegetation,3401843.4857245097,3335231.1233435366,13132891.072324278,13132890.910302984,0.9804187457005282,0.25396016040763997,0.25396016354076234
01051057,Kaiser-Wilhelm-Koog,13229187.700911168,rp100,water,0,0,13132891.072324278,13132890.910302984,NA,0,0
01051062,Kronprinzenkoog,14989544.4613645,rp100,artificial,376589.42327340745,290771.0029933239,14689062.429944757,14689062.030315414,0.7721167537470149,0.019795068907908334,0.019795069446451256
01051062,Kronprinzenkoog,14989544.4613645,rp100,open_or_seasonal,13655622.846681623,13542413.82638525,14689062.429944757,14689062.030315414,0.9917097138982656,0.9219386118734183,0.9219386369556
01051062,Kronprinzenkoog,14989544.4613645,rp100,perennial_vegetation,955995.7657881185,854660.163490293,14689062.429944757,14689062.030315414,0.8939999465224776,0.05818343870252767,0.05818344028546124
01051062,Kronprinzenkoog,14989544.4613645,rp100,water,1335.0645772191115,1217.4370758901418,14689062.429944757,14689062.030315414,0.9118937740270338,8.288051614569389e-5,8.288051840053399e-5
01051064,Kuden,11403561.27569756,rp100,artificial,353746.32752961,5928.855490107513,4036088.97695418,4036088.956751718,0.016760189516345562,0.0014689605516530766,0.0014689605590058924
01051064,Kuden,11403561.27569756,rp100,open_or_seasonal,5328105.83500978,587904.4963893308,4036088.97695418,4036088.956751718,0.11034024371782242,0.145661926619118,0.14566192734822223
01051064,Kuden,11403561.27569756,rp100,perennial_vegetation,5273033.39743784,3000710.86490276,4036088.97695418,4036088.956751718,0.5690672974612301,0.7434699487639234,0.7434699524853288
01051064,Kuden,11403561.27569756,rp100,water,448674.9440802801,441544.7601719814,4036088.97695418,4036088.956751718,0.9841083528234131,0.10939916406530552,0.10939916461289811
01051072,"Marne, Stadt",4809651.634468842,rp100,artificial,2287783.048120073,1097844.0617402156,3268019.066376307,3268019.064055057,0.47987245234741155,0.33593563545439875,0.3359356356930114
01051072,"Marne, Stadt",4809651.634468842,rp100,open_or_seasonal,742246.5966477596,650435.3773592953,3268019.066376307,3268019.064055057,0.8763063115370077,0.19903047202246607,0.19903047216383596
01051072,"Marne, Stadt",4809651.634468842,rp100,perennial_vegetation,1775997.939637281,1516976.5727675464,3268019.066376307,3268019.064055057,0.8541544665740797,0.4641884095399794,0.46418840986968907
01051072,"Marne, Stadt",4809651.634468842,rp100,water,3623.5996155658177,2763.054509249723,3268019.066376307,3268019.064055057,0.7625165035840412,8.454829831557543e-4,8.454829837562948e-4
01051073,Marnerdeich,1294302.9311523372,rp100,artificial,157940.5614588498,131063.23127973064,1244262.890127761,1244262.866879066,0.8298262971154382,0.10533403537115299,0.10533403733928925
01051073,Marnerdeich,1294302.9311523372,rp100,open_or_seasonal,710018.1694996345,695839.5902095768,1244262.890127761,1244262.866879066,0.9800306810457404,0.5592384018928089,0.5592384123420182
01051073,Marnerdeich,1294302.9311523372,rp100,perennial_vegetation,424772.33216468664,415788.22269913694,1244262.890127761,1244262.866879066,0.9788495888614833,0.3341642879475765,0.33416429419134047
01051073,Marnerdeich,1294302.9311523372,rp100,water,1571.8459393166434,1571.8459393166434,1244262.890127761,1244262.866879066,1,0.0012632747884615012,0.0012632748120654286
01051076,Neufeld,10481785.314811675,rp100,artificial,398543.164311631,342137.1352262187,10283964.501096673,10283964.561797416,0.8584694604338843,0.033268992244161626,0.03326899204779256
01051076,Neufeld,10481785.314811675,rp100,open_or_seasonal,8857209.170155063,8817249.231967486,10283964.501096673,10283964.561797416,0.9954884278535248,0.8573784196772775,0.8573784146166311
01051076,Neufeld,10481785.314811675,rp100,perennial_vegetation,1206509.3896917235,1110360.5338681247,10283964.501096673,10283964.561797416,0.9203082407438488,0.10797008622012617,0.10797008558283651
01051076,Neufeld,10481785.314811675,rp100,water,19522.980176379657,14217.600034844141,10283964.501096673,10283964.561797416,0.7282494735125349,0.0013825018584348466,0.0013825018502746777
01051077,Neufelderkoog,9766139.134465128,rp100,artificial,202786.892703787,194891.90971751796,9127950.111091023,9127950.02701584,0.9610675873523971,0.021351114691206763,0.02135111488786635
01051077,Neufelderkoog,9766139.134465128,rp100,open_or_seasonal,6051818.828471238,5861712.051814322,9127950.111091023,9127950.02701584,0.9685868361156907,0.6421717888983618,0.6421717948132397
01051077,Neufelderkoog,9766139.134465128,rp100,perennial_vegetation,3393465.5698801433,2955005.024630735,9127950.111091023,9127950.02701584,0.870792693716679,0.3237315047373256,0.3237315077191326
01051077,Neufelderkoog,9766139.134465128,rp100,water,118067.17816797404,116341.12492844842,9127950.111091023,9127950.02701584,0.9853807530059712,0.012745591673105966,0.012745591790502308
01051090,Ramhusen,4811046.791946799,rp100,artificial,154386.95728371583,154386.95728371583,4811046.32645941,4811046.553594205,1,0.03209009990916752,0.03209009839415864
01051090,Ramhusen,4811046.791946799,rp100,open_or_seasonal,3460307.6515807444,3460307.6515807444,4811046.32645941,4811046.553594205,1,0.7192422223311423,0.7192421883749266
01051090,Ramhusen,4811046.791946799,rp100,perennial_vegetation,1196351.717594949,1196351.717594949,4811046.32645941,4811046.553594205,1,0.24866767775969004,0.24866766601981571
01051090,Ramhusen,4811046.791946799,rp100,water,0,0,4811046.32645941,4811046.553594205,NA,0,0
01051097,Sankt Michaelisdonn,16233178.391032968,rp100,artificial,1586756.460818883,246598.04912934502,7325183.670708915,7325183.323109406,0.15541014340794446,0.03366441856132732,0.03366442015879388
01051097,Sankt Michaelisdonn,16233178.391032968,rp100,open_or_seasonal,7574961.978418639,3348895.6813799613,7325183.670708915,7325183.323109406,0.4421006588443738,0.45717566028700857,0.45717568198121444
01051097,Sankt Michaelisdonn,16233178.391032968,rp100,perennial_vegetation,7052038.417468515,3728262.101492624,7325183.670708915,7325183.323109406,0.5286786430796226,0.5089649992532966,0.5089650234050449
01051097,Sankt Michaelisdonn,16233178.391032968,rp100,water,19420.236883834492,1427.8387069853766,7325183.670708915,7325183.323109406,0.07352323844071733,1.9492189836752496e-4,1.9492190761708953e-4
01051103,Schmedeswurth,5892558.023501109,rp100,artificial,193678.24904354807,172402.68864875272,5782876.966115901,5782876.713106979,0.8901499755400433,0.02981261570303611,0.029812617007379628
01051103,Schmedeswurth,5892558.023501109,rp100,open_or_seasonal,5159673.760060627,5109175.844209759,5782876.966115901,5782876.713106979,0.9902129634160678,0.8835006994176745,0.8835007380720625
01051103,Schmedeswurth,5892558.023501109,rp100,perennial_vegetation,539205.6020028285,501298.4332573902,5782876.966115901,5782876.713106979,0.9296981177409217,0.08668668487928939,0.08668668867195277
01051103,Schmedeswurth,5892558.023501109,rp100,water,0,0,5782876.966115901,5782876.713106979,NA,0,0
01051118,Trennewurth,2602865.7944192216,rp100,artificial,34832.65454770976,34341.7855576391,2596127.4493086482,2596127.4428845327,0.9859077926605242,0.013228081528425872,0.013228081561158749
01051118,Trennewurth,2602865.7944192216,rp100,open_or_seasonal,2265372.456310417,2260710.368754802,2596127.4493086482,2596127.4428845327,0.9979420216121069,0.8708009960592773,0.8708009982140738
01051118,Trennewurth,2602865.7944192216,rp100,perennial_vegetation,302660.4348319344,301075.2949962076,2596127.4493086482,2596127.4428845327,0.9947626460108436,0.11597092241229694,0.1159709226992669
01051118,Trennewurth,2602865.7944192216,rp100,water,0,0,2596127.4493086482,2596127.4428845327,NA,0,0
01051119,Volsemenhusen,16230066.527724972,rp100,artificial,335636.9426904217,331772.3047526311,16210049.460518261,16210049.478160912,0.9884856598120214,0.02046707541273744,0.02046707539046154
01051119,Volsemenhusen,16230066.527724972,rp100,open_or_seasonal,12316617.448476937,12313283.737409411,16210049.460518261,16210049.478160912,0.9997293322552664,0.7596080300310037,0.7596080292042635
01051119,Volsemenhusen,16230066.527724972,rp100,perennial_vegetation,3577811.0631507407,3564993.418356219,16210049.460518261,16210049.478160912,0.9964174618032418,0.21992489455625883,0.21992489431689755
01051119,Volsemenhusen,16230066.527724972,rp100,water,0,0,16210049.460518261,16210049.478160912,NA,0,0
01053006,Basedow,7518809.0585793,rp100,artificial,301637.4352538971,11134.1411234343,650625.9010381835,650625.8482109584,0.03691233189959451,0.01711296938174133,0.01711297077121992
01053006,Basedow,7518809.0585793,rp100,open_or_seasonal,5527206.323631795,93230.10345881274,650625.9010381835,650625.8482109584,0.01686749109766423,0.14329294808283588,0.14329295971743175
01053006,Basedow,7518809.0585793,rp100,perennial_vegetation,1297065.3642912623,369486.49220555485,650625.9010381835,650625.8482109584,0.28486343277499226,0.5678939181732187,0.567893964283068
01053006,Basedow,7518809.0585793,rp100,water,392899.7297711652,176775.16425038158,650625.9010381835,650625.8482109584,0.4499243721886496,0.27170016436220407,0.2717001864227567
01053012,Börnsen,8323247.9952027835,rp100,artificial,1229624.3917457585,96419.37868518585,1491906.5663876636,1491906.5179015987,0.0784136841562605,0.06462829567044871,0.06462829777082947
01053012,Börnsen,8323247.9952027835,rp100,open_or_seasonal,4675944.816312885,212286.35824101217,1491906.5663876636,1491906.5179015987,0.04539967142050363,0.14229199269161924,0.14229199731602346
01053012,Börnsen,8323247.9952027835,rp100,perennial_vegetation,2415210.1599446214,1183200.8294614656,1491906.5663876636,1491906.5179015987,0.48989559959808854,0.7930797116379321,0.7930797374125459
01053012,Börnsen,8323247.9952027835,rp100,water,2467.8064126713743,0,1491906.5663876636,1491906.5179015987,0,0,0
01053019,Buchhorst,5376219.315804567,rp100,artificial,297140.8469916887,3443.7005603686202,1510457.7376509663,1510457.614531035,0.01158945528773075,0.002279905272771282,0.0022799054586101816
01053019,Buchhorst,5376219.315804567,rp100,open_or_seasonal,2589113.347092642,239896.94964016537,1510457.7376509663,1510457.614531035,0.09265602446858869,0.15882400656455858,0.1588240195105695
01053019,Buchhorst,5376219.315804567,rp100,perennial_vegetation,2098237.9914303073,1059923.1109585057,1510457.7376509663,1510457.614531035,0.5051491371748479,0.7017231164685725,0.7017231736671997
01053019,Buchhorst,5376219.315804567,rp100,water,391726.84399513406,207193.97649192656,1510457.7376509663,1510457.614531035,0.5289246312016858,0.1371729716940975,0.13717298287529628
01053022,Dalldorf,6091500.118137796,rp100,artificial,177627.85800073572,0,812019.5452916994,812019.5453133722,0,0,0
01053022,Dalldorf,6091500.118137796,rp100,open_or_seasonal,3402264.4234795542,16414.329537079582,812019.5452916994,812019.5453133722,0.004824530810657087,0.020214204980968913,0.020214204980429397
01053022,Dalldorf,6091500.118137796,rp100,perennial_vegetation,2157696.381613736,755197.7690758847,812019.5452916994,812019.5453133722,0.3500018702868075,0.9300241274421508,0.9300241274173284
01053022,Dalldorf,6091500.118137796,rp100,water,353910.9026326591,40407.44667873508,812019.5452916994,812019.5453133722,0.11417406578365823,0.04976166757688035,0.04976166757555221
01053028,Escheburg,8667299.006766826,rp100,artificial,759357.2696104,15958.767830994742,803612.6702517943,803612.6345125275,0.021016152040241397,0.019858780755652367,0.019858781638836916
01053028,Escheburg,8667299.006766826,rp100,open_or_seasonal,3516837.8080596416,75323.76470879957,803612.6702517943,803612.6345125275,0.021418037686064983,0.09373142995020042,0.09373143411874188
01053028,Escheburg,8667299.006766826,rp100,perennial_vegetation,4371629.867590075,712330.1377119999,803612.6702517943,803612.6345125275,0.1629438354314937,0.8864097892941472,0.8864098287156726
01053028,Escheburg,8667299.006766826,rp100,water,19473.47145076062,0,803612.6702517943,803612.6345125275,0,0,0
01053032,"Geesthacht, Stadt",33166528.39905428,rp100,artificial,8037386.466090243,253216.89135726448,3429266.0816905242,3429266.1121162144,0.03150487940645722,0.07383996614005416,0.07383996548491925
01053032,"Geesthacht, Stadt",33166528.39905428,rp100,open_or_seasonal,13609393.38455943,260214.56693861948,3429266.0816905242,3429266.1121162144,0.019120217895519615,0.07588054141612179,0.07588054074288215
01053032,"Geesthacht, Stadt",33166528.39905428,rp100,perennial_vegetation,8893924.571969293,953212.8047810141,3429266.0816905242,3429266.1121162144,0.10717572395264352,0.27796408388091864,0.2779640814147207
01053032,"Geesthacht, Stadt",33166528.39905428,rp100,water,2625821.6358770435,1962621.818613626,3429266.0816905242,3429266.1121162144,0.7474315055516313,0.5723154085629054,0.5723154034851159
01053082,Lanze,9046360.492095219,rp100,artificial,237793.0669636079,78123.81415091998,5589059.6160534965,5589059.41978865,0.3285369718658624,0.013977989056785935,0.013977989547635588
01053082,Lanze,9046360.492095219,rp100,open_or_seasonal,4386771.349752103,1891522.9146461866,5589059.6160534965,5589059.41978865,0.43118794298523827,0.33843312553209337,0.33843313741647685
01053082,Lanze,9046360.492095219,rp100,perennial_vegetation,4052803.2286864985,3502751.271198027,5589059.6160534965,5589059.41978865,0.8642786421025573,0.6267156752339963,0.6267156972416806
01053082,Lanze,9046360.492095219,rp100,water,368992.1752582805,116661.616058364,5589059.6160534965,5589059.41978865,0.3161628453955841,0.02087321017712461,0.02087321091010615
01053083,"Lauenburg/ Elbe, Stadt",9473087.371422347,rp100,artificial,3153808.5134261483,275374.40504624316,2200884.4069283595,2200884.3161066626,0.08731487782912015,0.12511988552391376,0.1251198906871112
01053083,"Lauenburg/ Elbe, Stadt",9473087.371422347,rp100,open_or_seasonal,2368940.664942885,67336.60956891939,2200884.4069283595,2200884.3161066626,0.0284247767643192,0.030595250417034394,0.030595251679578064
01053083,"Lauenburg/ Elbe, Stadt",9473087.371422347,rp100,perennial_vegetation,2975489.7146932776,1165191.5832395519,2200884.4069283595,2200884.3161066626,0.39159657567818656,0.5294197094456855,0.5294197312927204
01053083,"Lauenburg/ Elbe, Stadt",9473087.371422347,rp100,water,974847.732969664,692981.8090736452,2200884.4069283595,2200884.3161066626,0.7108615895967928,0.3148651546133664,0.31486516760659256
01053111,Schnakenbek,12870335.164193522,rp100,artificial,348871.80028736906,7428.630146488351,1266463.764191865,1266463.7399391038,0.02129329495926388,0.005865647605976777,0.005865647718303839
01053111,Schnakenbek,12870335.164193522,rp100,open_or_seasonal,7807631.711076056,44011.09233518377,1266463.764191865,1266463.7399391038,0.005636932422510246,0.03475116586795312,0.03475116653343741
01053111,Schnakenbek,12870335.164193522,rp100,perennial_vegetation,3486854.5707355756,111653.68907596152,1266463.764191865,1266463.7399391038,0.03202132088130289,0.08816177156652258,0.08816177325481915
01053111,Schnakenbek,12870335.164193522,rp100,water,1226976.0883754957,1103370.3526342313,1266463.764191865,1266463.7399391038,0.899259865850428,0.8712214149595475,0.8712214316434242
01053132,Witzeeze,10495961.298507476,rp100,artificial,363659.8140383157,0,0,0,0,NA,NA
01053132,Witzeeze,10495961.298507476,rp100,open_or_seasonal,7442201.710913531,0,0,0,0,NA,NA
01053132,Witzeeze,10495961.298507476,rp100,perennial_vegetation,2189805.8702390576,0,0,0,0,NA,NA
01053132,Witzeeze,10495961.298507476,rp100,water,500293.24534193776,0,0,0,0,NA,NA
01056015,"Elmshorn, Stadt",21718470.939397104,rp100,artificial,11153470.405424003,229315.68713311796,2003588.5619685499,2003588.6899308,0.020560030089074366,0.11445248365153998,0.1144524763418574
01056015,"Elmshorn, Stadt",21718470.939397104,rp100,open_or_seasonal,5362943.9686904615,559999.898323211,2003588.5619685499,2003588.6899308,0.10442024037404839,0.2794984504069061,0.2794984325563109
01056015,"Elmshorn, Stadt",21718470.939397104,rp100,perennial_vegetation,5099345.958482963,1211904.5017166284,2003588.5619685499,2003588.6899308,0.2376588118522489,0.6048669495926438,0.6048669109618927
01056015,"Elmshorn, Stadt",21718470.939397104,rp100,water,102709.12402635183,2368.4747955923563,2003588.5619685499,2003588.6899308,0.023060023323582066,0.0011821163489101282,0.001182116273412463
01056016,Groß Nordende,5340428.20831366,rp100,artificial,272257.3887911661,35938.41231683726,4309751.219409026,4309751.386089006,0.13200160508555994,0.008338860061107033,0.008338859738600952
01056016,Groß Nordende,5340428.20831366,rp100,open_or_seasonal,2894586.801584332,2463021.3811900797,4309751.219409026,4309751.386089006,0.850906035998631,0.5714996657110573,0.5714996436082619
01056016,Groß Nordende,5340428.20831366,rp100,perennial_vegetation,2084782.8038582564,1736259.9340802447,4309751.219409026,4309751.386089006,0.8328253335872644,0.4028677864886895,0.40286777090774556
01056016,Groß Nordende,5340428.20831366,rp100,water,88800.8487045452,74531.491821865,4309751.219409026,4309751.386089006,0.8393105799004617,0.01729368773914637,0.017293687070311613
01056019,Haselau,13858594.472800285,rp100,artificial,549331.2407689659,450872.5237944458,12359772.319186628,12359772.34672478,0.8207662159597997,0.036479031502427935,0.03647903142115094
01056019,Haselau,13858594.472800285,rp100,open_or_seasonal,7956103.770060854,7010072.356002811,12359772.319186628,12359772.34672478,0.8810936305760619,0.5671684052885636,0.5671684040248858
01056019,Haselau,13858594.472800285,rp100,perennial_vegetation,5041377.514409903,4624544.079061246,12359772.319186628,12359772.34672478,0.9173175517688942,0.3741609440395887,0.37416094320594057
01056019,Haselau,13858594.472800285,rp100,water,311780.79529369186,274283.36032812536,12359772.319186628,12359772.34672478,0.8797314153675033,0.022191619169419734,0.022191619119975765
01056020,Haseldorf,17828832.385785304,rp100,artificial,710095.7940552327,596032.896557703,16420225.449284935,16420225.486458538,0.8393697041266271,0.036298703595671944,0.03629870351349563
01056020,Haseldorf,17828832.385785304,rp100,open_or_seasonal,7742345.4120983,7233682.565653842,16420225.449284935,16420225.486458538,0.9343011943577699,0.44053491153307234,0.4405349105357493
01056020,Haseldorf,17828832.385785304,rp100,perennial_vegetation,9048002.693432823,8293185.551949217,16420225.449284935,16420225.486458538,0.9165763796653749,0.5050591770230759,0.505059175879677
01056020,Haseldorf,17828832.385785304,rp100,water,328387.0140355364,297324.43512417196,16420225.449284935,16420225.486458538,0.905408625847784,0.018107207848179683,0.018107207807186936
01056024,Heist,10026421.897521911,rp100,artificial,1133445.107100175,630.5856712515625,909943.9965156617,909943.9221468068,5.563442528459658e-4,6.929939355237112e-4,6.929939921614492e-4
01056024,Heist,10026421.897521911,rp100,open_or_seasonal,3860969.7842941787,382048.47666092985,909943.9965156617,909943.9221468068,0.0989514287874107,0.4198593299410313,0.41985936425573667
01056024,Heist,10026421.897521911,rp100,perennial_vegetation,4986813.926893337,527264.9341834802,909943.9965156617,909943.9221468068,0.10573182434981154,0.5794476761234449,0.5794477234811546
01056024,Heist,10026421.897521911,rp100,water,45192.396042474764,0,909943.9965156617,909943.9221468068,0,0,0
01056027,Hetlingen,16612298.931134848,rp100,artificial,661940.8691891835,197836.77582311397,14460267.294933433,14460266.958837304,0.2988737892335395,0.013681405176544125,0.013681405494537377
01056027,Hetlingen,16612298.931134848,rp100,open_or_seasonal,2937556.389790356,2441794.2928117453,14460267.294933433,14460266.958837304,0.8312331641694913,0.16886232066175552,0.1688623245865774
01056027,Hetlingen,16612298.931134848,rp100,perennial_vegetation,12597252.519860147,11416539.230947679,14460267.294933433,14460266.958837304,0.9062721583892187,0.7895109404338458,0.789510958784238
01056027,Hetlingen,16612298.931134848,rp100,water,415548.0199238252,404096.99535089504,14460267.294933433,14460266.958837304,0.9724435588093302,0.02794533372785453,0.02794533437738047
01056028,Holm,15990597.672439087,rp100,artificial,1574141.0957207861,9915.982348472431,2097730.817392162,2097730.6075632083,0.0062992970423226165,0.0047270041829292914,0.004727004655755658
01056028,Holm,15990597.672439087,rp100,open_or_seasonal,5532852.007927725,263355.0963170383,2097730.817392162,2097730.6075632083,0.04759843493729653,0.12554284569477492,0.12554285825240452
01056028,Holm,15990597.672439087,rp100,perennial_vegetation,8791323.321009839,1824459.7387266515,2097730.817392162,2097730.6075632083,0.2075295916334334,0.8697301501222958,0.8697302371184844
01056028,Holm,15990597.672439087,rp100,water,92279.4940928072,0,2097730.817392162,2097730.6075632083,0,0,0
01056029,Klein Nordende,10938633.548486909,rp100,artificial,1049243.4502280967,57377.968236868124,1355316.3791589853,1355316.410724291,0.054685085929671175,0.04233547909490541,0.04233547810891253
01056029,Klein Nordende,10938633.548486909,rp100,open_or_seasonal,4375024.587348988,790793.3422034383,1355316.3791589853,1355316.410724291,0.18075174811362907,0.5834750869713161,0.5834750733821872
01056029,Klein Nordende,10938633.548486909,rp100,perennial_vegetation,5464858.62787801,502670.74042702094,1355316.3791589853,1355316.410724291,0.09198238685676789,0.37088811745855477,0.3708881088205742
01056029,Klein Nordende,10938633.548486909,rp100,water,49506.04140830461,4474.328291657976,1355316.3791589853,1355316.410724291,0.0903794398496869,0.003301316475223616,0.003301316398335988
01056033,Seester,11794495.023722433,rp100,artificial,409028.25884779287,330561.17543946777,11422093.738258323,11422093.808273714,0.8081621948826666,0.028940506269201114,0.028940506091800988
01056033,Seester,11794495.023722433,rp100,open_or_seasonal,5956048.869385118,5875255.927498065,11422093.738258323,11422093.808273714,0.9864351445633129,0.5143764411439634,0.5143764379909278
01056033,Seester,11794495.023722433,rp100,perennial_vegetation,5397630.087296599,5190617.544412345,11422093.738258323,11422093.808273714,0.9616475120495084,0.4544366088527502,0.4544366060671351
01056033,Seester,11794495.023722433,rp100,water,31786.781043499966,25659.09090844456,11422093.738258323,11422093.808273714,0.8072252070233312,0.002246443734085231,0.0022464437203149326
01056036,Moorrege,10968219.25797059,rp100,artificial,1734624.7389981737,184837.22092281224,4567864.060460626,4567864.030337608,0.10655746846408078,0.04046469388674696,0.040464694153593495
01056036,Moorrege,10968219.25797059,rp100,open_or_seasonal,4892826.87893245,2718137.6608495186,4567864.060460626,4567864.030337608,0.5555352208665475,0.5950566008252487,0.5950566047493805
01056036,Moorrege,10968219.25797059,rp100,perennial_vegetation,4190720.6864154646,1619688.5314260416,4567864.060460626,4567864.030337608,0.38649403112843655,0.35458334792535645,0.3545833502636748
01056036,Moorrege,10968219.25797059,rp100,water,150046.07541323814,45200.64726225351,4567864.060460626,4567864.030337608,0.30124511512725366,0.009895357362647838,0.00989535742790329
01056037,Neuendeich,8692777.980512053,rp100,artificial,298498.4254873415,228943.27169554832,8325736.752131731,8325736.527350081,0.7669831803024274,0.02749825973502338,0.027498260477432677
01056037,Neuendeich,8692777.980512053,rp100,open_or_seasonal,5644869.851203725,5540646.411479586,8325736.752131731,8325736.527350081,0.9815366089083677,0.6654842179655696,0.6654842359325854
01056037,Neuendeich,8692777.980512053,rp100,perennial_vegetation,2692199.9883820997,2505581.3873264366,8325736.752131731,8325736.527350081,0.9306817465786362,0.30094410403798855,0.30094411216300093
01056037,Neuendeich,8692777.980512053,rp100,water,57209.01455041983,50565.68163016106,8325736.752131731,8325736.527350081,0.883876116859104,0.006073418261418626,0.006073418425391264
01056038,Osterhorn,6379190.011986988,rp100,artificial,302511.9144861771,0,59612.05533544156,59612.05046459633,0,0,0
01056038,Osterhorn,6379190.011986988,rp100,open_or_seasonal,3465184.5459229103,0,59612.05533544156,59612.05046459633,0,0,0
01056038,Osterhorn,6379190.011986988,rp100,perennial_vegetation,2608809.2813510983,59612.05533544156,59612.05533544156,59612.05046459633,0.022850292568941093,1,1.0000000817090704
01056038,Osterhorn,6379190.011986988,rp100,water,2683.5810478656203,0,59612.05533544156,59612.05046459633,0,0,0
01056042,Raa-Besenbek,12680443.623905033,rp100,artificial,349494.37443799037,313475.0108206868,12413371.68853628,12413371.294607116,0.896938645506884,0.02525301092129387,0.02525301172267951
01056042,Raa-Besenbek,12680443.623905033,rp100,open_or_seasonal,4750185.576196776,4623197.444982406,12413371.68853628,12413371.294607116,0.9732667010209646,0.3724368818547436,0.3724368936737528
01056042,Raa-Besenbek,12680443.623905033,rp100,perennial_vegetation,7572688.689571501,7471637.203064058,12413371.68853628,12413371.294607116,0.9866557981385656,0.6019023187684049,0.6019023378693302
01056042,Raa-Besenbek,12680443.623905033,rp100,water,8074.241062083205,5062.029669131122,12413371.68853628,12413371.294607116,0.6269356624615177,4.077884555576383e-4,4.077884684985036e-4
01056045,Seestermühe,18131697.570214853,rp100,artificial,403306.5104385018,208880.43080833871,13292494.558727242,13292494.651556188,0.517919808884885,0.01571416334875965,0.015714163239018832
01056045,Seestermühe,18131697.570214853,rp100,open_or_seasonal,12103944.469045961,9605898.915160634,13292494.558727242,13292494.651556188,0.7936172327728611,0.722655847081302,0.7226558420345909
01056045,Seestermühe,18131697.570214853,rp100,perennial_vegetation,5056403.327575777,2990759.5366416825,13292494.558727242,13292494.651556188,0.5914796235361947,0.22499610764768657,0.22499610607641254
01056045,Seestermühe,18131697.570214853,rp100,water,568041.9127639713,486955.67611658655,13292494.558727242,13292494.651556188,0.8572530744204485,0.036633881922251664,0.03663388166641672
01056049,"Uetersen, Stadt",11394260.212415596,rp100,artificial,4536457.450941083,57234.58642803996,2989216.6505029327,2989216.696814065,0.012616581781488265,0.019147018473354985,0.019147018176715366
01056049,"Uetersen, Stadt",11394260.212415596,rp100,open_or_seasonal,3642411.8526874455,1973173.7867669957,2989216.6505029327,2989216.696814065,0.5417217674907213,0.6600972821541762,0.660097271927466
01056049,"Uetersen, Stadt",11394260.212415596,rp100,perennial_vegetation,3172848.638981212,956034.7482035316,2989216.6505029327,2989216.696814065,0.3013174774421355,0.319827854579453,0.3198278496244459
01056049,"Uetersen, Stadt",11394260.212415596,rp100,water,42541.40883823082,2773.5291043654097,2989216.6505029327,2989216.696814065,0.06519598621926488,9.278447930158445e-4,9.278447786409942e-4
01056050,"Wedel, Stadt",28241022.934794217,rp100,artificial,6827163.796853245,276828.6346212228,5641929.86652329,5641929.62133764,0.0405481167375562,0.049066301987162435,0.04906630411947424
01056050,"Wedel, Stadt",28241022.934794217,rp100,open_or_seasonal,7963793.416734127,409003.7615500026,5641929.86652329,5641929.62133764,0.051357906985705186,0.07249359194924587,0.07249359509965533
01056050,"Wedel, Stadt",28241022.934794217,rp100,perennial_vegetation,12928619.043949356,4584687.612011391,5641929.86652329,5641929.62133764,0.3546154153375756,0.8126098197737079,0.8126098550879143
01056050,"Wedel, Stadt",28241022.934794217,rp100,water,521444.81605326064,371409.8583406735,5641929.86652329,5641929.62133764,0.7122706888752299,0.0658302862898837,0.06583028915072078
01056051,Westerhorn,9403788.53334251,rp100,artificial,575173.9050075604,2064.0366351963676,1519195.9535591833,1519195.8250801107,0.0035885435991210987,0.0013586375282008405,0.0013586376431014258
01056051,Westerhorn,9403788.53334251,rp100,open_or_seasonal,2815274.3839753475,46945.99055125131,1519195.9535591833,1519195.8250801107,0.01667545828515676,0.030901866504624304,0.03090186911800902
01056051,Westerhorn,9403788.53334251,rp100,perennial_vegetation,6000078.685405691,1457569.7668254322,1519195.9535591833,1519195.8250801107,0.24292510869411701,0.9594349981058251,0.9594350792456734
01056051,Westerhorn,9403788.53334251,rp100,water,13260.89153342466,12616.159547303421,1519195.9535591833,1519195.8250801107,0.9513809471636079,0.008304497861349742,0.008304498563664853
