AGS,mun_name,municipality_area_m2,thesis_group,total_area_m2,total_share_of_municipality
01061017,Breitenburg,10209262.87044376,artificial,797052.997171523,0.0780715520097954
01061017,Breitenburg,10209262.87044376,open_or_seasonal,3759933.18993453,0.36828645100516444
01061017,Breitenburg,10209262.87044376,perennial_vegetation,3154494.902964725,0.30898361056968365
01061017,Breitenburg,10209262.87044376,water,2497780.4913286036,0.2446582601531186
01061018,Brokdorf,13457411.511106566,artificial,736138.5496258722,0.05470134795375233
01061018,Brokdorf,13457411.511106566,open_or_seasonal,552229.4250027875,0.04103533763138816
01061018,Brokdorf,13457411.511106566,perennial_vegetation,12092115.65468973,0.8985469192726966
01061018,Brokdorf,13457411.511106566,water,76926.7901179561,0.005716314021791448
01061019,Brokstedt,12493878.40960178,artificial,757933.9011611697,0.060664421111916965
01061019,Brokstedt,12493878.40960178,open_or_seasonal,6480017.837782516,0.5186554267090114
01061019,Brokstedt,12493878.40960178,perennial_vegetation,5254627.33798089,0.4205761546344656
01061019,Brokstedt,12493878.40960178,water,1296.951835658765,1.0380698395960322e-4
01061020,Büttel,8893601.009232275,artificial,1165013.3382101841,0.13099455855966624
01061020,Büttel,8893601.009232275,open_or_seasonal,812120.8943294643,0.09131519319187102
01061020,Büttel,8893601.009232275,perennial_vegetation,6854667.944043554,0.7707415631674792
01061020,Büttel,8893601.009232275,water,61797.915541950155,0.006948581961097528
01061022,Dägeling,7549066.919642679,artificial,930844.1049722191,0.12330584890566566
01061022,Dägeling,7549066.919642679,open_or_seasonal,2902702.866964236,0.3845114764331205
01061022,Dägeling,7549066.919642679,perennial_vegetation,3676443.1423052875,0.48700629911481896
01061022,Dägeling,7549066.919642679,water,39076.32341469255,0.005176311699266557
01061023,Dammfleth,16427195.179507375,artificial,386033.8160570444,0.023499679150255335
01061023,Dammfleth,16427195.179507375,open_or_seasonal,2990250.002114144,0.18203046651837596
01061023,Dammfleth,16427195.179507375,perennial_vegetation,13047452.968679762,0.7942593258376951
01061023,Dammfleth,16427195.179507375,water,3457.1917523013176,2.1045538903769165e-4
01061025,Ecklak,15576641.335683834,artificial,329202.76337516704,0.021134386821953142
01061025,Ecklak,15576641.335683834,open_or_seasonal,2155006.573185635,0.13834860331853607
01061025,Ecklak,15576641.335683834,perennial_vegetation,12966171.691076756,0.8324112632274026
01061025,Ecklak,15576641.335683834,water,126259.33860910642,0.008105684395509866
01061026,Elskop,7144959.6955476925,artificial,157803.68496268123,0.022086014713423082
01061026,Elskop,7144959.6955476925,open_or_seasonal,5852862.564402872,0.8191596333356537
01061026,Elskop,7144959.6955476925,perennial_vegetation,1134292.8457466732,0.1587542679146946
01061026,Elskop,7144959.6955476925,water,0,0
01061027,Engelbrechtsche Wildnis,4951910.692648098,artificial,400654.260261445,0.08090902383524005
01061027,Engelbrechtsche Wildnis,4951910.692648098,open_or_seasonal,3060744.548557062,0.6180936488013054
01061027,Engelbrechtsche Wildnis,4951910.692648098,perennial_vegetation,1487284.944085596,0.30034567188251354
01061027,Engelbrechtsche Wildnis,4951910.692648098,water,3226.7738780658738,6.516219856017466e-4
01061028,Fitzbek,10288286.642115517,artificial,222781.19198974536,0.021653867134473252
01061028,Fitzbek,10288286.642115517,open_or_seasonal,5479632.244190031,0.5326088234904862
01061028,Fitzbek,10288286.642115517,perennial_vegetation,4560955.935555229,0.4433154026720807
01061028,Fitzbek,10288286.642115517,water,24916.255233002765,0.0024218080327395885
01061029,"Glückstadt, Stadt",12688293.929562852,artificial,3534908.0052640736,0.27859600549038205
01061029,"Glückstadt, Stadt",12688293.929562852,open_or_seasonal,3648499.8845453486,0.28754849980615554
01061029,"Glückstadt, Stadt",12688293.929562852,perennial_vegetation,4291818.077929511,0.3382502093468902
01061029,"Glückstadt, Stadt",12688293.929562852,water,1213066.5246000453,0.09560517208493127
01061030,Grevenkop,9389174.040083209,artificial,279073.05411492503,0.02972285452623816
01061030,Grevenkop,9389174.040083209,open_or_seasonal,8025767.750676495,0.8547895391451673
01061030,Grevenkop,9389174.040083209,perennial_vegetation,1081638.5602922502,0.11520060824036707
01061030,Grevenkop,9389174.040083209,water,2694.0002269311367,2.8692622113832516e-4
01061031,Gribbohm,13135205.753152039,artificial,248099.157122331,0.01888810588770526
01061031,Gribbohm,13135205.753152039,open_or_seasonal,6273023.546629967,0.47757329915632557
01061031,Gribbohm,13135205.753152039,perennial_vegetation,6467546.479044291,0.49238257858977824
01061031,Gribbohm,13135205.753152039,water,146535.6857427121,0.011155949019492758
01061034,Heiligenstedten,9192732.4144548,artificial,828194.4776044411,0.09009230773455071
01061034,Heiligenstedten,9192732.4144548,open_or_seasonal,3017198.018406267,0.3282155818722599
01061034,Heiligenstedten,9192732.4144548,perennial_vegetation,5043424.807586567,0.5486317430121435
01061034,Heiligenstedten,9192732.4144548,water,303914.6844738459,0.03306032099835361
01061035,Heiligenstedtenerkamp,866469.5967660844,artificial,260632.92118508078,0.3007986917923472
01061035,Heiligenstedtenerkamp,866469.5967660844,open_or_seasonal,141175.0587629506,0.16293134726233535
01061035,Heiligenstedtenerkamp,866469.5967660844,perennial_vegetation,464661.5771429115,0.536269915155896
01061035,Heiligenstedtenerkamp,866469.5967660844,water,0,0
01061037,Herzhorn,12557003.167572334,artificial,512629.10352830344,0.04082415976864095
01061037,Herzhorn,12557003.167572334,open_or_seasonal,4476470.924785521,0.3564919802159263
01061037,Herzhorn,12557003.167572334,perennial_vegetation,7567802.092385981,0.6026758129622322
01061037,Herzhorn,12557003.167572334,water,100.04844417131608,7.967541525328658e-6
01061039,Hodorf,7392725.059782365,artificial,168677.49560384423,0.02281668724858678
01061039,Hodorf,7392725.059782365,open_or_seasonal,4081001.67574915,0.5520294130712999
01061039,Hodorf,7392725.059782365,perennial_vegetation,2793717.780949128,0.3779009442874333
01061039,Hodorf,7392725.059782365,water,349327.4988125037,0.0472528730593408
01061040,Hohenaspe,14162362.029041514,artificial,933676.9179905948,0.06592663823139003
01061040,Hohenaspe,14162362.029041514,open_or_seasonal,5341708.510273862,0.37717638479514143
01061040,Hohenaspe,14162362.029041514,perennial_vegetation,7880488.113174719,0.5564388268718801
01061040,Hohenaspe,14162362.029041514,water,6486.970551520331,4.580429830997167e-4
01061041,Hohenfelde,17820565.163690515,artificial,605819.6173285842,0.03399553334946663
01061041,Hohenfelde,17820565.163690515,open_or_seasonal,7537551.02172779,0.4229692466255552
01061041,Hohenfelde,17820565.163690515,perennial_vegetation,9353306.3503014,0.5248602535546294
01061041,Hohenfelde,17820565.163690515,water,323886.9963482275,0.018174900367814863
01061044,Horst (Holstein),29058228.39814709,artificial,2506413.1496511507,0.08625485061611578
01061044,Horst (Holstein),29058228.39814709,open_or_seasonal,12712894.883134583,0.4374972454943339
01061044,Horst (Holstein),29058228.39814709,perennial_vegetation,13808211.552118741,0.47519110122347397
01061044,Horst (Holstein),29058228.39814709,water,30706.667546229954,0.001056728824809842
01061045,Huje,5550147.627374202,artificial,157256.0154473417,0.028333663535674306
01061045,Huje,5550147.627374202,open_or_seasonal,2105201.0877554496,0.37930542196251976
01061045,Huje,5550147.627374202,perennial_vegetation,3215240.5572222006,0.5793072136251165
01061045,Huje,5550147.627374202,water,72449.47264457268,0.01305361181515974
01061046,"Itzehoe, Stadt",28567842.61850711,artificial,8917527.281666629,0.31215263262090315
01061046,"Itzehoe, Stadt",28567842.61850711,open_or_seasonal,10840959.753415827,0.3794812194321151
01061046,"Itzehoe, Stadt",28567842.61850711,perennial_vegetation,8360539.767216279,0.2926556225775365
01061046,"Itzehoe, Stadt",28567842.61850711,water,448813.39022128016,0.01571044044923873
01061047,Kaaks,8670248.21754631,artificial,450119.75333001703,0.051915440254535344
01061047,Kaaks,8670248.21754631,open_or_seasonal,5168524.261020767,0.59612183311673
01061047,Kaaks,8670248.21754631,perennial_vegetation,3041844.1142900093,0.3508370277259322
01061047,Kaaks,8670248.21754631,water,9759.472435108846,0.0011256278009847782
01061049,"Kellinghusen, Stadt",18802158.08857478,artificial,2635567.651784745,0.1401736779027648
01061049,"Kellinghusen, Stadt",18802158.08857478,open_or_seasonal,6970984.241637587,0.3707544745022402
01061049,"Kellinghusen, Stadt",18802158.08857478,perennial_vegetation,9036966.235984223,0.4806345204317572
01061049,"Kellinghusen, Stadt",18802158.08857478,water,158638.6828253198,0.008437259280450225
01061050,Kiebitzreihe,8537781.395210117,artificial,762343.991934277,0.08929064315958812
01061050,Kiebitzreihe,8537781.395210117,open_or_seasonal,1402210.1919789575,0.1642358977199426
01061050,Kiebitzreihe,8537781.395210117,perennial_vegetation,6373226.583422486,0.746473385579772
01061050,Kiebitzreihe,8537781.395210117,water,0,0
01061052,Kleve,5626614.1739385575,artificial,256466.5647995536,0.0455809758535532
01061052,Kleve,5626614.1739385575,open_or_seasonal,2255443.9838776565,0.40085278893378873
01061052,Kleve,5626614.1739385575,perennial_vegetation,3113002.2897369736,0.5532638623340885
01061052,Kleve,5626614.1739385575,water,1700.8592436149338,3.0228823072550473e-4
01061053,Kollmoor,3447398.111286644,artificial,51788.50307591085,0.015022489832653025
01061053,Kollmoor,3447398.111286644,open_or_seasonal,190698.59154263785,0.05531667228055218
01061053,Kollmoor,3447398.111286644,perennial_vegetation,3076367.1791586922,0.8923736336359844
01061053,Kollmoor,3447398.111286644,water,128543.66822531856,0.03728715514592635
01061054,Krempdorf,5463125.091281552,artificial,168086.31873356618,0.030767429982851834
01061054,Krempdorf,5463125.091281552,open_or_seasonal,3989487.819478384,0.7302574538966893
01061054,Krempdorf,5463125.091281552,perennial_vegetation,1305216.5659787434,0.2389139080966134
01061054,Krempdorf,5463125.091281552,water,333.3406434093261,6.101647643787163e-5
01061055,"Krempe, Stadt",3548555.553975174,artificial,724949.44409846,0.2042942355196764
01061055,"Krempe, Stadt",3548555.553975174,open_or_seasonal,2114456.551982284,0.5958640127850389
01061055,"Krempe, Stadt",3548555.553975174,perennial_vegetation,701935.9625384046,0.19780892587466462
01061055,"Krempe, Stadt",3548555.553975174,water,7213.8304622410005,0.002032892074680894
01061056,Kremperheide,3912985.401356533,artificial,821094.4408154231,0.20983836038099463
01061056,Kremperheide,3912985.401356533,open_or_seasonal,1821591.6448037906,0.465524774043954
01061056,Kremperheide,3912985.401356533,perennial_vegetation,1204450.1730649718,0.3078085015720783
01061056,Kremperheide,3912985.401356533,water,65848.74821791747,0.016828263196455927
01061057,Krempermoor,1591606.0521162227,artificial,225766.3722051552,0.14184814885880392
01061057,Krempermoor,1591606.0521162227,open_or_seasonal,415535.52782104653,0.26107938410295967
01061057,Krempermoor,1591606.0521162227,perennial_vegetation,922188.6127566877,0.57940758112256
01061057,Krempermoor,1591606.0521162227,water,28115.379225659744,0.017664785320637054
01061058,Kronsmoor,6065619.853377823,artificial,353261.2591623516,0.05823992727892887
01061058,Kronsmoor,6065619.853377823,open_or_seasonal,1728368.9589093497,0.28494514999103604
01061058,Kronsmoor,6065619.853377823,perennial_vegetation,3929120.9683359796,0.6477690760900439
01061058,Kronsmoor,6065619.853377823,water,54868.46420506667,0.009045813211408479
01061059,Krummendiek,1778971.6441342682,artificial,64115.52292808558,0.036040778468555766
01061059,Krummendiek,1778971.6441342682,open_or_seasonal,494615.10958340316,0.2780342852649044
01061059,Krummendiek,1778971.6441342682,perennial_vegetation,1220240.8035564548,0.6859248193077758
01061059,Krummendiek,1778971.6441342682,water,0,0
01061060,Kudensee,3061379.4350277036,artificial,104854.76302766424,0.034250822301847526
01061060,Kudensee,3061379.4350277036,open_or_seasonal,240632.33793533704,0.07860258522092001
01061060,Kudensee,3061379.4350277036,perennial_vegetation,2414571.034414039,0.7887199498327422
01061060,Kudensee,3061379.4350277036,water,301320.97720147885,0.09842653731642124
01061061,Lägerdorf,6022031.089624211,artificial,1374176.4244304963,0.2281915194357205
01061061,Lägerdorf,6022031.089624211,open_or_seasonal,2870967.660327254,0.4767440781356725
01061061,Lägerdorf,6022031.089624211,perennial_vegetation,1621859.2528975,0.2693209697458915
01061061,Lägerdorf,6022031.089624211,water,155027.2691875821,0.025743352513521507
01061062,Landrecht,3976886.517002115,artificial,149755.64833667933,0.03765650533311401
01061062,Landrecht,3976886.517002115,open_or_seasonal,1645323.0820565643,0.41372140618607683
01061062,Landrecht,3976886.517002115,perennial_vegetation,2172315.1420880235,0.54623513464638
01061062,Landrecht,3976886.517002115,water,9492.52018605466,0.0023869225700738324
01061063,Landscheide,7477873.405361168,artificial,198315.71389725024,0.026520335815670572
01061063,Landscheide,7477873.405361168,open_or_seasonal,559020.0520239143,0.07475655466741812
01061063,Landscheide,7477873.405361168,perennial_vegetation,6700180.339995986,0.8960007714482536
01061063,Landscheide,7477873.405361168,water,20356.70844650051,0.002722259035825081
01061065,Lohbarbek,6191733.085576907,artificial,322214.87210428144,0.05203952877989079
01061065,Lohbarbek,6191733.085576907,open_or_seasonal,2799433.76600119,0.4521244257964257
01061065,Lohbarbek,6191733.085576907,perennial_vegetation,2974425.459709887,0.48038657652064287
01061065,Lohbarbek,6191733.085576907,water,95658.5612117267,0.015449400012825947
01061068,Moordiek,6113275.296650371,artificial,78270.8074118096,0.012803416108987649
01061068,Moordiek,6113275.296650371,open_or_seasonal,2304076.9770743055,0.3768973038621002
01061068,Moordiek,6113275.296650371,perennial_vegetation,3730927.2601069678,0.6102992387977757
01061068,Moordiek,6113275.296650371,water,0,0
01061070,Moorhusen,4684488.362431735,artificial,48812.98373243666,0.01042013128347226
01061070,Moorhusen,4684488.362431735,open_or_seasonal,385017.3295812771,0.08218983585678356
01061070,Moorhusen,4684488.362431735,perennial_vegetation,4250577.455663164,0.9073728285358946
01061070,Moorhusen,4684488.362431735,water,80.38299157862961,1.71593961516221e-5
01061071,Mühlenbarbek,8695576.482517475,artificial,173340.44837024316,0.01993432508111975
01061071,Mühlenbarbek,8695576.482517475,open_or_seasonal,4052089.652283229,0.4659943662654209
01061071,Mühlenbarbek,8695576.482517475,perennial_vegetation,4387507.584878467,0.5045677642764209
01061071,Mühlenbarbek,8695576.482517475,water,82638.02771604431,0.009503455910276761
01061072,Münsterdorf,5131146.996250889,artificial,673229.5505733527,0.1312044950310823
01061072,Münsterdorf,5131146.996250889,open_or_seasonal,1784650.9757747918,0.34780741558929423
01061072,Münsterdorf,5131146.996250889,perennial_vegetation,2568914.277595639,0.5006510784962184
01061072,Münsterdorf,5131146.996250889,water,104351.88483915725,0.02033695096153019
01061073,Neuenbrook,14564392.080184542,artificial,587450.6646444224,0.04033471918430934
01061073,Neuenbrook,14564392.080184542,open_or_seasonal,6630732.941429224,0.4552701482439909
01061073,Neuenbrook,14564392.080184542,perennial_vegetation,7337739.39680445,0.5038136405835811
01061073,Neuenbrook,14564392.080184542,water,8467.923634170831,5.814127762800201e-4
01061074,Neuendorf b. Elmshorn,14980985.703895425,artificial,422188.5403600748,0.028181626276453584
01061074,Neuendorf b. Elmshorn,14980985.703895425,open_or_seasonal,6305855.509866909,0.42092393881847384
01061074,Neuendorf b. Elmshorn,14980985.703895425,perennial_vegetation,8139996.474341879,0.5433551993995481
01061074,Neuendorf b. Elmshorn,14980985.703895425,water,112944.20367680785,0.0075391703796526275
01061077,Nortorf,19775825.368098814,artificial,469174.70473971264,0.0237246585670481
