Kennziffer,n_variables_available,n_variables_total,coverage_pct,state
09678160,51,51,100,09
09678164,51,51,100,09
09678168,51,51,100,09
09678170,51,51,100,09
09678174,51,51,100,09
09678175,51,51,100,09
09678176,51,51,100,09
09678178,51,51,100,09
09678181,51,51,100,09
09678183,51,51,100,09
09678186,51,51,100,09
09678190,51,51,100,09
09678192,51,51,100,09
09678193,51,51,100,09
09678196,51,51,100,09
09679114,51,51,100,09
09679117,51,51,100,09
09679118,51,51,100,09
09679122,51,51,100,09
09679124,51,51,100,09
09679126,51,51,100,09
09679128,51,51,100,09
09679130,51,51,100,09
09679131,51,51,100,09
09679134,51,51,100,09
09679135,51,51,100,09
09679136,51,51,100,09
09679137,51,51,100,09
09679138,51,51,100,09
09679141,51,51,100,09
09679142,51,51,100,09
09679143,51,51,100,09
09679144,51,51,100,09
09679146,51,51,100,09
09679147,51,51,100,09
09679149,51,51,100,09
09679153,51,51,100,09
09679154,51,51,100,09
09679155,51,51,100,09
09679156,51,51,100,09
09679161,51,51,100,09
09679164,51,51,100,09
09679165,51,51,100,09
09679167,51,51,100,09
09679169,51,51,100,09
09679170,51,51,100,09
09679174,51,51,100,09
09679175,51,51,100,09
09679176,51,51,100,09
09679177,51,51,100,09
09679179,51,51,100,09
09679180,51,51,100,09
09679182,51,51,100,09
09679185,51,51,100,09
09679187,51,51,100,09
09679188,51,51,100,09
09679192,51,51,100,09
09679193,51,51,100,09
09679194,51,51,100,09
09679196,51,51,100,09
09679200,51,51,100,09
09679201,51,51,100,09
09679202,51,51,100,09
09679204,51,51,100,09
09679205,51,51,100,09
09679206,51,51,100,09
09679209,51,51,100,09
09761000,51,51,100,09
09762000,51,51,100,09
09763000,51,51,100,09
09764000,51,51,100,09
09771111,51,51,100,09
09771112,51,51,100,09
09771113,51,51,100,09
09771114,51,51,100,09
09771122,51,51,100,09
09771129,51,51,100,09
09771130,51,51,100,09
09771140,51,51,100,09
09771141,51,51,100,09
09771142,51,51,100,09
09771144,51,51,100,09
09771145,51,51,100,09
09771146,51,51,100,09
09771149,51,51,100,09
09771155,51,51,100,09
09771156,51,51,100,09
09771158,51,51,100,09
09771160,51,51,100,09
09771162,51,51,100,09
09771163,51,51,100,09
09771165,51,51,100,09
09771168,51,51,100,09
09771169,51,51,100,09
09771176,51,51,100,09
09772111,51,51,100,09
09772114,51,51,100,09
09772115,51,51,100,09
09772117,51,51,100,09
09772121,51,51,100,09
09772125,51,51,100,09
09772126,51,51,100,09
09772130,51,51,100,09
09772131,51,51,100,09
09772134,51,51,100,09
09772136,51,51,100,09
09772137,51,51,100,09
09772141,51,51,100,09
09772145,51,51,100,09
09772147,51,51,100,09
09772148,51,51,100,09
09772149,51,51,100,09
09772151,51,51,100,09
09772156,51,51,100,09
09772157,51,51,100,09
09772159,51,51,100,09
09772160,51,51,100,09
09772162,51,51,100,09
09772163,51,51,100,09
09772166,51,51,100,09
09772167,51,51,100,09
09772168,51,51,100,09
09772170,51,51,100,09
09772171,51,51,100,09
09772177,51,51,100,09
09772178,51,51,100,09
09772179,51,51,100,09
09772184,51,51,100,09
09772185,51,51,100,09
09772186,51,51,100,09
09772197,51,51,100,09
09772200,51,51,100,09
09772202,51,51,100,09
09772207,51,51,100,09
09772209,51,51,100,09
09772211,51,51,100,09
09772214,51,51,100,09
09772215,51,51,100,09
09772216,51,51,100,09
09772217,51,51,100,09
09772223,51,51,100,09
09773111,51,51,100,09
09773112,51,51,100,09
09773113,51,51,100,09
09773116,51,51,100,09
09773117,51,51,100,09
09773119,51,51,100,09
09773122,51,51,100,09
09773125,51,51,100,09
09773133,51,51,100,09
09773136,51,51,100,09
09773137,51,51,100,09
09773139,51,51,100,09
09773140,51,51,100,09
09773143,51,51,100,09
09773144,51,51,100,09
09773146,51,51,100,09
09773147,51,51,100,09
09773150,51,51,100,09
09773153,51,51,100,09
09773164,51,51,100,09
09773170,51,51,100,09
09773179,51,51,100,09
09773182,51,51,100,09
09773183,51,51,100,09
09773186,51,51,100,09
09773187,51,51,100,09
09773188,51,51,100,09
09774111,51,51,100,09
09774115,51,51,100,09
09774116,51,51,100,09
09774117,51,51,100,09
09774118,51,51,100,09
09774119,51,51,100,09
09774121,51,51,100,09
09774122,51,51,100,09
09774124,51,51,100,09
09774127,51,51,100,09
09774129,51,51,100,09
09774133,51,51,100,09
09774135,51,51,100,09
09774136,51,51,100,09
09774140,51,51,100,09
09774143,51,51,100,09
09774144,51,51,100,09
09774145,51,51,100,09
09774148,51,51,100,09
09774150,51,51,100,09
09774151,51,51,100,09
09774155,51,51,100,09
09774160,51,51,100,09
09774162,51,51,100,09
09774166,51,51,100,09
09774171,51,51,100,09
09774174,51,51,100,09
09774178,51,51,100,09
09774185,51,51,100,09
09774189,51,51,100,09
09774191,51,51,100,09
09774192,51,51,100,09
09774196,51,51,100,09
09774198,51,51,100,09
09775111,51,51,100,09
09775115,51,51,100,09
09775118,51,51,100,09
09775126,51,51,100,09
09775129,51,51,100,09
09775132,51,51,100,09
09775134,51,51,100,09
09775135,51,51,100,09
09775139,51,51,100,09
09775141,51,51,100,09
09775142,51,51,100,09
09775143,51,51,100,09
09775149,51,51,100,09
09775152,51,51,100,09
09775161,51,51,100,09
09775162,51,51,100,09
09775164,51,51,100,09
09776111,51,51,100,09
09776112,51,51,100,09
09776113,51,51,100,09
09776114,51,51,100,09
09776115,51,51,100,09
09776116,51,51,100,09
09776117,51,51,100,09
09776118,51,51,100,09
09776120,51,51,100,09
09776121,51,51,100,09
09776122,51,51,100,09
09776124,51,51,100,09
09776125,51,51,100,09
09776126,51,51,100,09
09776127,51,51,100,09
09776128,51,51,100,09
09776129,51,51,100,09
09776130,51,51,100,09
09776131,51,51,100,09
09777111,51,51,100,09
09777112,51,51,100,09
09777114,51,51,100,09
09777118,51,51,100,09
09777121,51,51,100,09
09777124,51,51,100,09
09777125,51,51,100,09
09777128,51,51,100,09
09777129,51,51,100,09
09777130,51,51,100,09
09777131,51,51,100,09
09777135,51,51,100,09
09777138,51,51,100,09
09777139,51,51,100,09
09777140,51,51,100,09
09777141,51,51,100,09
09777144,51,51,100,09
09777145,51,51,100,09
09777147,51,51,100,09
09777149,51,51,100,09
09777151,51,51,100,09
09777152,51,51,100,09
09777153,51,51,100,09
09777154,51,51,100,09
09777155,51,51,100,09
09777157,51,51,100,09
09777158,51,51,100,09
09777159,51,51,100,09
09777163,51,51,100,09
09777164,51,51,100,09
09777165,51,51,100,09
09777166,51,51,100,09
09777167,51,51,100,09
09777168,51,51,100,09
09777169,51,51,100,09
09777170,51,51,100,09
09777171,51,51,100,09
09777172,51,51,100,09
09777173,51,51,100,09
09777175,51,51,100,09
09777176,51,51,100,09
09777177,51,51,100,09
09777179,51,51,100,09
09777182,51,51,100,09
09777183,51,51,100,09
09778111,51,51,100,09
09778113,51,51,100,09
09778115,51,51,100,09
09778116,51,51,100,09
09778118,51,51,100,09
09778119,51,51,100,09
09778120,51,51,100,09
09778121,51,51,100,09
09778123,51,51,100,09
09778127,51,51,100,09
09778130,51,51,100,09
09778134,51,51,100,09
09778136,51,51,100,09
09778137,51,51,100,09
09778139,51,51,100,09
09778144,51,51,100,09
09778149,51,51,100,09
09778150,51,51,100,09
09778151,51,51,100,09
09778157,51,51,100,09
09778158,51,51,100,09
09778161,51,51,100,09
09778162,51,51,100,09
09778163,51,51,100,09
09778164,51,51,100,09
09778165,51,51,100,09
09778168,51,51,100,09
09778169,51,51,100,09
09778171,51,51,100,09
09778173,51,51,100,09
09778177,51,51,100,09
09778180,51,51,100,09
09778183,51,51,100,09
09778184,51,51,100,09
09778186,51,51,100,09
09778187,51,51,100,09
09778188,51,51,100,09
09778190,51,51,100,09
09778196,51,51,100,09
09778199,51,51,100,09
09778202,51,51,100,09
09778203,51,51,100,09
09778204,51,51,100,09
09778205,51,51,100,09
09778207,51,51,100,09
09778209,51,51,100,09
09778214,51,51,100,09
09778216,51,51,100,09
09778217,51,51,100,09
09778218,51,51,100,09
09778219,51,51,100,09
09778221,51,51,100,09
09779111,51,51,100,09
09779112,51,51,100,09
09779115,51,51,100,09
09779117,51,51,100,09
09779126,51,51,100,09
09779129,51,51,100,09
09779130,51,51,100,09
09779131,51,51,100,09
09779136,51,51,100,09
09779138,51,51,100,09
09779146,51,51,100,09
09779147,51,51,100,09
09779148,51,51,100,09
09779149,51,51,100,09
09779154,51,51,100,09
09779155,51,51,100,09
09779162,51,51,100,09
09779163,51,51,100,09
09779167,51,51,100,09
09779169,51,51,100,09
09779176,51,51,100,09
09779177,51,51,100,09
09779178,51,51,100,09
09779180,51,51,100,09
09779181,51,51,100,09
09779184,51,51,100,09
09779185,51,51,100,09
09779186,51,51,100,09
09779187,51,51,100,09
09779188,51,51,100,09
09779192,51,51,100,09
09779194,51,51,100,09
09779196,51,51,100,09
09779197,51,51,100,09
09779198,51,51,100,09
09779201,51,51,100,09
09779203,51,51,100,09
09779206,51,51,100,09
09779217,51,51,100,09
09779218,51,51,100,09
09779224,51,51,100,09
09779226,51,51,100,09
09779228,51,51,100,09
09779231,51,51,100,09
09780112,51,51,100,09
09780113,51,51,100,09
09780114,51,51,100,09
09780115,51,51,100,09
09780116,51,51,100,09
09780117,51,51,100,09
09780118,51,51,100,09
09780119,51,51,100,09
09780120,51,51,100,09
09780121,51,51,100,09
09780122,51,51,100,09
09780123,51,51,100,09
09780124,51,51,100,09
09780125,51,51,100,09
09780127,51,51,100,09
09780128,51,51,100,09
09780131,51,51,100,09
09780132,51,51,100,09
09780133,51,51,100,09
09780134,51,51,100,09
09780137,51,51,100,09
09780139,51,51,100,09
09780140,51,51,100,09
09780143,51,51,100,09
09780144,51,51,100,09
09780145,51,51,100,09
09780146,51,51,100,09
09780147,51,51,100,09
10041100,51,51,100,10
10041511,51,51,100,10
10041512,51,51,100,10
10041513,51,51,100,10
10041514,51,51,100,10
10041515,51,51,100,10
10041516,51,51,100,10
10041517,51,51,100,10
10041518,51,51,100,10
10041519,51,51,100,10
10042111,51,51,100,10
10042112,51,51,100,10
10042113,51,51,100,10
10042114,51,51,100,10
10042115,51,51,100,10
10042116,51,51,100,10
10042117,51,51,100,10
10043111,51,51,100,10
10043112,51,51,100,10
10043113,51,51,100,10
10043114,51,51,100,10
10043115,51,51,100,10
10043116,51,51,100,10
10043117,51,51,100,10
10044111,51,51,100,10
10044112,51,51,100,10
10044113,51,51,100,10
10044114,51,51,100,10
10044115,51,51,100,10
10044116,51,51,100,10
10044117,51,51,100,10
10044118,51,51,100,10
10044119,51,51,100,10
10044120,51,51,100,10
10044121,51,51,100,10
10044122,51,51,100,10
10044123,51,51,100,10
10045111,51,51,100,10
10045112,51,51,100,10
10045113,51,51,100,10
10045114,51,51,100,10
10045115,51,51,100,10
10045116,51,51,100,10
10045117,51,51,100,10
10046111,51,51,100,10
10046112,51,51,100,10
10046113,51,51,100,10
10046114,51,51,100,10
10046115,51,51,100,10
10046116,51,51,100,10
10046117,51,51,100,10
10046118,51,51,100,10
11000000,51,51,100,11
12051000,51,51,100,12
12052000,51,51,100,12
12053000,51,51,100,12
12054000,51,51,100,12
12060005,51,51,100,12
12060012,51,51,100,12
12060020,51,51,100,12
12060024,51,51,100,12
12060034,51,51,100,12
12060036,51,51,100,12
12060045,51,51,100,12
12060052,51,51,100,12
12060068,51,51,100,12
12060092,51,51,100,12
12060100,51,51,100,12
12060128,51,51,100,12
12060149,51,51,100,12
12060154,51,51,100,12
12060161,51,51,100,12
12060172,51,51,100,12
12060176,51,51,100,12
12060181,51,51,100,12
12060185,51,51,100,12
12060192,51,51,100,12
12060198,51,51,100,12
12060250,51,51,100,12
12060269,51,51,100,12
12060280,51,51,100,12
12060296,51,51,100,12
12061005,51,51,100,12
12061017,51,51,100,12
12061020,51,51,100,12
12061061,51,51,100,12
12061097,51,51,100,12
12061112,51,51,100,12
12061164,51,51,100,12
12061192,51,51,100,12
12061216,51,51,100,12
12061217,51,51,100,12
12061219,51,51,100,12
12061224,51,51,100,12
12061244,51,51,100,12
12061260,51,51,100,12
12061265,51,51,100,12
12061308,51,51,100,12
12061316,51,51,100,12
12061320,51,51,100,12
12061328,51,51,100,12
12061329,51,51,100,12
12061332,51,51,100,12
12061344,51,51,100,12
12061352,51,51,100,12
12061405,51,51,100,12
12061428,51,51,100,12
12061433,51,51,100,12
12061435,51,51,100,12
12061444,51,51,100,12
12061448,51,51,100,12
12061450,51,51,100,12
12061470,51,51,100,12
12061471,51,51,100,12
12061476,51,51,100,12
12061492,51,51,100,12
12061510,51,51,100,12
12061540,51,51,100,12
12061572,51,51,100,12
12062024,51,51,100,12
12062088,51,51,100,12
12062092,51,51,100,12
12062124,51,51,100,12
12062128,51,51,100,12
12062134,51,51,100,12
12062140,51,51,100,12
12062177,51,51,100,12
12062196,51,51,100,12
12062208,51,51,100,12
12062219,51,51,100,12
12062224,51,51,100,12
12062232,51,51,100,12
12062237,51,51,100,12
12062240,51,51,100,12
12062282,51,51,100,12
12062289,51,51,100,12
12062293,51,51,100,12
12062333,51,51,100,12
12062336,51,51,100,12
12062341,51,51,100,12
12062372,51,51,100,12
12062410,51,51,100,12
12062417,51,51,100,12
12062425,51,51,100,12
12062440,51,51,100,12
12062445,51,51,100,12
12062453,51,51,100,12
12062461,51,51,100,12
12062464,51,51,100,12
12062469,51,51,100,12
12062492,51,51,100,12
12062500,51,51,100,12
12063036,51,51,100,12
12063056,51,51,100,12
12063080,51,51,100,12
12063088,51,51,100,12
12063094,51,51,100,12
12063112,51,51,100,12
12063134,51,51,100,12
12063142,51,51,100,12
12063148,51,51,100,12
12063161,51,51,100,12
12063165,51,51,100,12
12063186,51,51,100,12
12063189,51,51,100,12
12063202,51,51,100,12
12063208,51,51,100,12
12063212,51,51,100,12
12063228,51,51,100,12
12063240,51,51,100,12
12063244,51,51,100,12
12063252,51,51,100,12
12063256,51,51,100,12
12063260,51,51,100,12
12063273,51,51,100,12
12063274,51,51,100,12
12063293,51,51,100,12
12063357,51,51,100,12
12064009,51,51,100,12
12064029,51,51,100,12
12064044,51,51,100,12
12064053,51,51,100,12
12064057,51,51,100,12
12064061,51,51,100,12
12064084,51,51,100,12
12064125,51,51,100,12
12064128,51,51,100,12
12064130,51,51,100,12
12064136,51,51,100,12
12064153,51,51,100,12
12064172,51,51,100,12
12064190,51,51,100,12
12064205,51,51,100,12
12064222,51,51,100,12
12064227,51,51,100,12
12064266,51,51,100,12
12064268,51,51,100,12
12064274,51,51,100,12
12064288,51,51,100,12
12064290,51,51,100,12
12064303,51,51,100,12
12064317,51,51,100,12
12064336,51,51,100,12
12064340,51,51,100,12
12064349,51,51,100,12
12064365,51,51,100,12
12064370,51,51,100,12
12064371,51,51,100,12
12064380,51,51,100,12
12064388,51,51,100,12
12064393,51,51,100,12
12064408,51,51,100,12
12064417,51,51,100,12
12064420,51,51,100,12
12064428,51,51,100,12
12064448,51,51,100,12
12064472,51,51,100,12
12064480,51,51,100,12
12064482,51,51,100,12
12064484,51,51,100,12
12064512,51,51,100,12
12064538,51,51,100,12
12064539,51,51,100,12
12065036,51,51,100,12
12065084,51,51,100,12
12065096,51,51,100,12
12065100,51,51,100,12
12065117,51,51,100,12
12065136,51,51,100,12
12065144,51,51,100,12
12065165,51,51,100,12
12065180,51,51,100,12
12065193,51,51,100,12
12065198,51,51,100,12
12065225,51,51,100,12
12065251,51,51,100,12
12065256,51,51,100,12
12065276,51,51,100,12
12065301,51,51,100,12
12065310,51,51,100,12
12065332,51,51,100,12
12065356,51,51,100,12
12066008,51,51,100,12
12066041,51,51,100,12
12066052,51,51,100,12
12066064,51,51,100,12
12066104,51,51,100,12
12066112,51,51,100,12
12066116,51,51,100,12
12066120,51,51,100,12
12066124,51,51,100,12
12066132,51,51,100,12
12066168,51,51,100,12
12066176,51,51,100,12
12066188,51,51,100,12
12066196,51,51,100,12
12066202,51,51,100,12
12066226,51,51,100,12
12066228,51,51,100,12
12066240,51,51,100,12
12066272,51,51,100,12
12066285,51,51,100,12
12066292,51,51,100,12
12066296,51,51,100,12
12066304,51,51,100,12
12066316,51,51,100,12
12066320,51,51,100,12
12067024,51,51,100,12
12067036,51,51,100,12
12067040,51,51,100,12
12067072,51,51,100,12
12067076,51,51,100,12
12067112,51,51,100,12
12067120,51,51,100,12
12067124,51,51,100,12
12067137,51,51,100,12
12067144,51,51,100,12
12067173,51,51,100,12
12067180,51,51,100,12
12067201,51,51,100,12
12067205,51,51,100,12
12067237,51,51,100,12
12067288,51,51,100,12
12067292,51,51,100,12
12067324,51,51,100,12
12067336,51,51,100,12
12067338,51,51,100,12
12067357,51,51,100,12
12067397,51,51,100,12
12067408,51,51,100,12
12067413,51,51,100,12
12067426,51,51,100,12
12067438,51,51,100,12
12067440,51,51,100,12
12067458,51,51,100,12
12067469,51,51,100,12
12067473,51,51,100,12
12067481,51,51,100,12
12067493,51,51,100,12
12067508,51,51,100,12
12067520,51,51,100,12
12067528,51,51,100,12
12067544,51,51,100,12
12067552,51,51,100,12
12068052,51,51,100,12
12068072,51,51,100,12
12068109,51,51,100,12
12068117,51,51,100,12
12068181,51,51,100,12
12068188,51,51,100,12
12068264,51,51,100,12
12068280,51,51,100,12
12068306,51,51,100,12
12068320,51,51,100,12
12068324,51,51,100,12
12068353,51,51,100,12
12068372,51,51,100,12
12068409,51,51,100,12
12068413,51,51,100,12
12068417,51,51,100,12
12068425,51,51,100,12
12068426,51,51,100,12
12068437,51,51,100,12
12068452,51,51,100,12
12068468,51,51,100,12
12068477,51,51,100,12
12068501,51,51,100,12
12069017,51,51,100,12
12069018,51,51,100,12
12069019,51,51,100,12
12069020,51,51,100,12
12069028,51,51,100,12
12069052,51,51,100,12
12069056,51,51,100,12
12069076,51,51,100,12
12069089,51,51,100,12
12069216,51,51,100,12
12069224,51,51,100,12
12069232,51,51,100,12
12069249,51,51,100,12
12069270,51,51,100,12
12069304,51,51,100,12
12069306,51,51,100,12
12069345,51,51,100,12
12069397,51,51,100,12
12069402,51,51,100,12
12069448,51,51,100,12
12069454,51,51,100,12
12069460,51,51,100,12
12069470,51,51,100,12
12069474,51,51,100,12
12069485,51,51,100,12
12069537,51,51,100,12
12069541,51,51,100,12
12069590,51,51,100,12
12069596,51,51,100,12
12069604,51,51,100,12
12069616,51,51,100,12
12069632,51,51,100,12
12069648,51,51,100,12
12069656,51,51,100,12
12069665,51,51,100,12
12069680,51,51,100,12
12069688,51,51,100,12
12069696,51,51,100,12
12070008,51,51,100,12
12070028,51,51,100,12
12070052,51,51,100,12
12070060,51,51,100,12
12070096,51,51,100,12
12070125,51,51,100,12
12070145,51,51,100,12
12070149,51,51,100,12
12070153,51,51,100,12
12070173,51,51,100,12
12070222,51,51,100,12
12070236,51,51,100,12
12070241,51,51,100,12
12070244,51,51,100,12
12070246,51,51,100,12
12070266,51,51,100,12
12070280,51,51,100,12
12070296,51,51,100,12
12070300,51,51,100,12
12070302,51,51,100,12
12070316,51,51,100,12
12070325,51,51,100,12
12070348,51,51,100,12
12070393,51,51,100,12
12070416,51,51,100,12
12070424,51,51,100,12
12071028,51,51,100,12
12071032,51,51,100,12
12071041,51,51,100,12
12071044,51,51,100,12
12071052,51,51,100,12
12071057,51,51,100,12
12071060,51,51,100,12
12071074,51,51,100,12
12071076,51,51,100,12
12071153,51,51,100,12
12071160,51,51,100,12
12071164,51,51,100,12
12071176,51,51,100,12
12071189,51,51,100,12
12071193,51,51,100,12
12071244,51,51,100,12
12071294,51,51,100,12
12071301,51,51,100,12
12071304,51,51,100,12
12071337,51,51,100,12
12071341,51,51,100,12
12071372,51,51,100,12
12071384,51,51,100,12
12071386,51,51,100,12
12071392,51,51,100,12
12071401,51,51,100,12
12071408,51,51,100,12
12071412,51,51,100,12
12071414,51,51,100,12
12072002,51,51,100,12
12072014,51,51,100,12
12072017,51,51,100,12
12072053,51,51,100,12
12072055,51,51,100,12
12072120,51,51,100,12
12072157,51,51,100,12
12072169,51,51,100,12
12072232,51,51,100,12
12072240,51,51,100,12
12072297,51,51,100,12
12072298,51,51,100,12
12072312,51,51,100,12
12072340,51,51,100,12
12072426,51,51,100,12
12072477,51,51,100,12
12073008,51,51,100,12
12073069,51,51,100,12
12073085,51,51,100,12
12073093,51,51,100,12
12073097,51,51,100,12
12073157,51,51,100,12
12073189,51,51,100,12
12073201,51,51,100,12
12073216,51,51,100,12
12073225,51,51,100,12
12073261,51,51,100,12
12073309,51,51,100,12
12073384,51,51,100,12
12073393,51,51,100,12
12073396,51,51,100,12
12073404,51,51,100,12
12073429,51,51,100,12
12073430,51,51,100,12
12073440,51,51,100,12
12073452,51,51,100,12
12073458,51,51,100,12
12073490,51,51,100,12
12073520,51,51,100,12
12073532,51,51,100,12
12073565,51,51,100,12
12073569,51,51,100,12
12073572,51,51,100,12
12073578,51,51,100,12
12073579,51,51,100,12
12073645,51,51,100,12
13003000,51,51,100,13
13004000,51,51,100,13
13071001,51,51,100,13
13071002,51,51,100,13
13071003,51,51,100,13
13071004,51,51,100,13
13071005,51,51,100,13
13071006,51,51,100,13
13071007,51,51,100,13
13071008,51,51,100,13
13071009,51,51,100,13
13071010,51,51,100,13
13071011,51,51,100,13
13071012,51,51,100,13
13071013,51,51,100,13
13071014,51,51,100,13
13071015,51,51,100,13
13071016,51,51,100,13
13071017,51,51,100,13
13071018,51,51,100,13
13071019,51,51,100,13
13071020,51,51,100,13
13071021,51,51,100,13
13071022,51,51,100,13
13071023,51,51,100,13
13071025,51,51,100,13
13071026,51,51,100,13
13071027,51,51,100,13
13071028,51,51,100,13
13071029,51,51,100,13
13071032,51,51,100,13
13071033,51,51,100,13
13071034,51,51,100,13
13071035,51,51,100,13
13071036,51,51,100,13
13071037,51,51,100,13
13071039,51,51,100,13
13071041,51,51,100,13
13071042,51,51,100,13
13071043,51,51,100,13
13071044,51,51,100,13
13071047,51,51,100,13
13071048,51,51,100,13
13071049,51,51,100,13
13071050,51,51,100,13
13071053,51,51,100,13
13071054,51,51,100,13
13071055,51,51,100,13
13071056,51,51,100,13
13071057,51,51,100,13
13071058,51,51,100,13
13071059,51,51,100,13
13071060,51,51,100,13
13071063,51,51,100,13
13071064,51,51,100,13
13071065,51,51,100,13
13071066,51,51,100,13
13071067,51,51,100,13
13071068,51,51,100,13
13071069,51,51,100,13
13071070,51,51,100,13
13071071,51,51,100,13
13071072,51,51,100,13
13071073,51,51,100,13
13071074,51,51,100,13
13071075,51,51,100,13
13071076,51,51,100,13
13071077,51,51,100,13
13071078,51,51,100,13
13071079,51,51,100,13
13071080,51,51,100,13
13071081,51,51,100,13
13071083,51,51,100,13
13071084,51,51,100,13
13071087,51,51,100,13
13071088,51,51,100,13
13071089,51,51,100,13
13071090,51,51,100,13
13071092,51,51,100,13
13071093,51,51,100,13
13071096,51,51,100,13
13071097,51,51,100,13
13071099,51,51,100,13
13071100,51,51,100,13
13071101,51,51,100,13
13071102,51,51,100,13
13071103,51,51,100,13
13071104,51,51,100,13
13071105,51,51,100,13
13071107,51,51,100,13
13071108,51,51,100,13
13071109,51,51,100,13
13071110,51,51,100,13
13071111,51,51,100,13
13071112,51,51,100,13
13071113,51,51,100,13
13071114,51,51,100,13
13071115,51,51,100,13
13071117,51,51,100,13
13071118,51,51,100,13
13071119,51,51,100,13
13071120,51,51,100,13
13071122,51,51,100,13
13071123,51,51,100,13
13071124,51,51,100,13
13071125,51,51,100,13
13071127,51,51,100,13
13071128,51,51,100,13
13071130,51,51,100,13
13071131,51,51,100,13
13071132,51,51,100,13
13071133,51,51,100,13
13071135,51,51,100,13
13071136,51,51,100,13
13071137,51,51,100,13
13071138,51,51,100,13
13071139,51,51,100,13
13071140,51,51,100,13
13071141,51,51,100,13
13071142,51,51,100,13
13071143,51,51,100,13
13071144,51,51,100,13
13071145,51,51,100,13
13071146,51,51,100,13
13071147,51,51,100,13
13071148,51,51,100,13
13071150,51,51,100,13
13071153,51,51,100,13
13071154,51,51,100,13
13071155,51,51,100,13
13071156,51,51,100,13
13071157,51,51,100,13
13071158,51,51,100,13
13071159,51,51,100,13
13071160,51,51,100,13
13071161,51,51,100,13
13071162,51,51,100,13
13071163,51,51,100,13
13071164,51,51,100,13
13071166,51,51,100,13
13071167,51,51,100,13
13071169,51,51,100,13
13071170,51,51,100,13
13071171,51,51,100,13
13071172,51,51,100,13
13071173,51,51,100,13
13071174,51,51,100,13
13071175,51,51,100,13
13071176,51,51,100,13
13072001,51,51,100,13
13072002,51,51,100,13
13072003,51,51,100,13
13072004,51,51,100,13
13072005,51,51,100,13
13072006,51,51,100,13
13072007,51,51,100,13
13072008,51,51,100,13
13072009,51,51,100,13
13072010,51,51,100,13
13072011,51,51,100,13
13072012,51,51,100,13
13072013,51,51,100,13
13072014,51,51,100,13
13072015,51,51,100,13
13072017,51,51,100,13
13072018,51,51,100,13
13072019,51,51,100,13
13072020,51,51,100,13
13072021,51,51,100,13
13072022,51,51,100,13
13072023,51,51,100,13
13072024,51,51,100,13
13072026,51,51,100,13
13072027,51,51,100,13
13072028,51,51,100,13
13072029,51,51,100,13
13072030,51,51,100,13
13072031,51,51,100,13
13072032,51,51,100,13
13072033,51,51,100,13
13072034,51,51,100,13
13072035,51,51,100,13
13072036,51,51,100,13
13072037,51,51,100,13
13072038,51,51,100,13
13072039,51,51,100,13
13072040,51,51,100,13
13072041,51,51,100,13
13072042,51,51,100,13
13072043,51,51,100,13
13072044,51,51,100,13
13072045,51,51,100,13
13072046,51,51,100,13
13072047,51,51,100,13
13072048,51,51,100,13
13072049,51,51,100,13
13072050,51,51,100,13
13072051,51,51,100,13
13072053,51,51,100,13
13072055,51,51,100,13
13072056,51,51,100,13
13072057,51,51,100,13
13072058,51,51,100,13
13072059,51,51,100,13
13072060,51,51,100,13
13072061,51,51,100,13
13072062,51,51,100,13
13072063,51,51,100,13
13072064,51,51,100,13
13072066,51,51,100,13
13072067,51,51,100,13
13072069,51,51,100,13
13072071,51,51,100,13
13072072,51,51,100,13
13072073,51,51,100,13
13072074,51,51,100,13
13072075,51,51,100,13
13072076,51,51,100,13
13072077,51,51,100,13
13072078,51,51,100,13
13072079,51,51,100,13
13072080,51,51,100,13
13072081,51,51,100,13
13072082,51,51,100,13
13072083,51,51,100,13
13072084,51,51,100,13
13072085,51,51,100,13
13072086,51,51,100,13
13072087,51,51,100,13
13072088,51,51,100,13
13072089,51,51,100,13
13072090,51,51,100,13
13072091,51,51,100,13
13072092,51,51,100,13
13072093,51,51,100,13
13072094,51,51,100,13
13072095,51,51,100,13
13072096,51,51,100,13
13072097,51,51,100,13
13072098,51,51,100,13
13072099,51,51,100,13
13072101,51,51,100,13
13072102,51,51,100,13
13072103,51,51,100,13
13072104,51,51,100,13
13072105,51,51,100,13
13072106,51,51,100,13
13072107,51,51,100,13
13072108,51,51,100,13
13072109,51,51,100,13
13072110,51,51,100,13
13072111,51,51,100,13
13072112,51,51,100,13
13072113,51,51,100,13
13072114,51,51,100,13
13072116,51,51,100,13
13072117,51,51,100,13
13072118,51,51,100,13
13072119,51,51,100,13
13072120,51,51,100,13
13072121,51,51,100,13
13073001,51,51,100,13
13073002,51,51,100,13
13073003,51,51,100,13
13073004,51,51,100,13
13073005,51,51,100,13
13073006,51,51,100,13
13073007,51,51,100,13
13073009,51,51,100,13
13073010,51,51,100,13
13073011,51,51,100,13
13073012,51,51,100,13
13073013,51,51,100,13
13073014,51,51,100,13
13073015,51,51,100,13
13073016,51,51,100,13
13073017,51,51,100,13
13073018,51,51,100,13
13073019,51,51,100,13
13073020,51,51,100,13
13073021,51,51,100,13
13073022,51,51,100,13
13073023,51,51,100,13
13073024,51,51,100,13
13073025,51,51,100,13
13073027,51,51,100,13
13073028,51,51,100,13
13073029,51,51,100,13
13073030,51,51,100,13
13073031,51,51,100,13
13073032,51,51,100,13
